,Open,High,Low,Close,Volume
2024-08-08,254.25871073758998,256.54392384726094,254.05186862073376,255.93319702148438,8223700
2024-08-09,255.79500614745675,258.114379486606,255.63708611191106,256.3773193359375,7228100
2024-08-12,257.10768768385816,258.1933691645224,255.86408615871832,256.5056457519531,26769400
2024-08-13,256.74249267578125,258.27229593612833,255.8936762615296,256.74249267578125,12005700
2024-08-14,257.4728461317335,258.0946468496802,255.37057898826276,257.7393493652344,8552300
2024-08-15,259.4171995340608,263.9079658725041,259.4171995340608,263.32562255859375,7397800
2024-08-16,263.37500483131674,264.9442957572884,261.9340258253589,263.8981018066406,5111100
2024-08-19,263.9375797924059,264.81597424965605,261.77609630164085,262.99993896484375,6555900
2024-08-20,263.5230951135329,264.549560546875,262.31898088985514,264.549560546875,6803600
2024-08-21,265.0627254885265,265.7634712133827,263.9079784608224,264.7074279785156,6639700
2024-08-22,265.437752726304,265.9904577613898,263.09862068135794,264.4507751464844,4425200
2024-08-23,265.20093805070167,265.7042762301738,261.8550689627667,263.95733642578125,3697400
2024-08-26,264.2337061749931,266.84919140365156,264.18436933150207,264.7173156738281,4612200
2024-08-27,265.02324755524467,267.4216263154415,264.40147689018454,267.1946105957031,6594100
2024-08-28,267.6288871442699,268.43821611855435,264.18434447589755,265.6845397949219,5455100
2024-08-29,267.4512396518899,272.395977662798,266.9281426528862,270.74774169921875,5565100
2024-08-30,271.4189023256389,273.3829785621946,270.6885483723816,272.77105712890625,6296100
2024-09-03,272.7710561502987,278.41657050322476,272.7710561502987,274.9128112792969,7278300
2024-09-04,275.0805223605046,277.98223895523796,275.0706730660779,276.83734130859375,6107500
2024-09-05,277.34074154802613,277.83423041199063,273.79749511918175,274.9917297363281,6447400
2024-09-06,274.15279371642794,276.63011746167865,273.81722490203924,275.7319641113281,7187700
2024-09-09,278.4165353793982,283.23299136771965,277.9822627824073,281.89068603515625,10933900
2024-09-10,282.2064891768904,282.6703698392939,279.8772365708914,281.6241760253906,5314400
2024-09-11,281.30837045581274,281.45644120549787,274.67587917195965,280.2621765136719,6281800
2024-09-12,280.3016843966701,282.2756399205903,277.80463186371793,281.6538391113281,4160800
2024-09-13,282.7592462158809,284.979946155398,281.83148472042456,283.6080627441406,4987600
2024-09-16,284.29888715284324,287.11177935192455,283.99292650481976,286.697265625,4458900
2024-09-17,287.11186611572697,289.2536214192857,286.3025370059822,287.7632751464844,5135700
2024-09-18,288.0395890063938,288.21723777629086,284.37790991049394,284.7233581542969,5890000
2024-09-19,287.2993383296834,287.68427409472054,279.18638033906973,281.5255126953125,10382100
2024-09-20,281.7821195191303,283.2625859964637,279.56141980313015,281.0616149902344,27810900
2024-09-23,281.1899308726831,285.11811282457444,280.91357833115393,284.8713684082031,6505600
2024-09-24,276.53141235989125,277.3407413249829,269.15868753338475,269.227783203125,13690200
2024-09-25,270.6194208824195,270.67863713544267,264.73704216081717,266.1188049316406,11671300
2024-09-26,266.97747164973293,269.68178094776766,266.4839827927094,268.1519775390625,9552500
2024-09-27,269.60283508479927,274.3600748794886,269.2277787354845,271.586669921875,6509600
2024-09-30,271.4188741916644,272.09989123106794,269.6423263359323,271.3695373535156,5969900
2024-10-01,273.36318464985635,275.42596420112284,270.7871574742403,273.9849853515625,5781600
2024-10-02,272.9684595546554,274.0245330379301,271.7840741371285,273.3928527832031,4741600
2024-10-03,273.06717111119156,274.0738776605467,272.24796264009797,273.2546691894531,3036700
2024-10-04,273.73832656896593,274.81412886546605,271.5176262941287,274.3107604980469,4259300
2024-10-07,273.98502261704004,274.0047513282885,269.6817840714627,270.2246398925781,4339300
2024-10-08,271.132650093,272.504563627352,270.44178373800236,271.37939453125,4370900
2024-10-09,271.418870714034,273.8764355776814,270.84643689412985,273.32373046875,4115800
2024-10-10,273.1756724657506,274.0540970309778,271.7643016566224,273.856689453125,4063900
2024-10-11,272.4453454159684,275.16938351297733,271.78405707333053,274.2218933105469,4746300
2024-10-14,275.4457016062998,277.7058887952407,274.36989961230466,277.0248718261719,3996600
2024-10-15,277.3407385998891,278.95939651416774,275.19898370017546,275.65301513671875,5807000
2024-10-16,274.9917223524253,283.8547929545026,274.7252492163008,283.77581787109375,9442700
2024-10-17,284.81218321433846,287.14143630118883,283.8646628656324,286.6084899902344,8815800
2024-10-18,286.144613357296,287.25002365988473,284.32854772284685,286.8354797363281,5350900
2024-10-21,285.82878250908414,286.6578402629211,282.60134576288453,283.1145935058594,6313100
2024-10-22,281.3379841036678,282.7987219572939,279.83778882817546,281.0813903808594,5736500
2024-10-23,282.3151581908934,282.3348869050182,279.83783410029565,280.0648498535156,5249300
2024-10-24,278.7126515828613,279.9266148962144,278.0612426761055,279.5318298339844,4679900
2024-10-25,280.30164663629097,281.3774486374821,277.123577466101,278.06121826171875,4464600
2024-10-28,278.36723101942647,280.93337935917157,277.8638626959665,280.4892272949219,4306200
2024-10-29,280.5681506816389,281.9795517380247,277.68619255455314,278.20928955078125,7534800
2024-10-30,288.533074009041,291.92827990440657,284.57528356306744,286.3814697265625,9606800
